activity_id_short,participant_id,axis_id,axis_label_zh,component_metric,component_role,component_raw_value,component_group_relative_index_0_100,component_support_status,interpretation_boundary
8_1,8,pacing_movement_stability,配速／移動穩定性,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.237735,24.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,pacing_movement_stability,配速／移動穩定性,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.012961,36.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,pacing_movement_stability,配速／移動穩定性,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.641725,48.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.641725,48.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,hr_median_pct_sex_age_est_hrmax,LOWER_IS_MORE_FAVORABLE,85.01181148825066,32.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.237735,24.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,behavior_weather_context_review_required_ratio,LOWER_IS_MORE_FAVORABLE,0.452381,68.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
8_1,8,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.452381,68.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,sustained_progress,持續推進能力,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.590467,28.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,sustained_progress,持續推進能力,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.25849,20.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,sustained_progress,持續推進能力,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.006544,64.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.530864,16.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,uphill_load_tolerance_proxy,上坡負荷承受力（有限代理）,uphill_high_route_load_ratio,LOWER_IS_MORE_FAVORABLE_CONTEXT_ONLY,0.111111,58.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,pacing_movement_stability,配速／移動穩定性,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.25849,20.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,pacing_movement_stability,配速／移動穩定性,stopped_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.006544,64.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,pacing_movement_stability,配速／移動穩定性,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.590467,28.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,speed_mps_median_median,HIGHER_IS_MORE_FAVORABLE,0.590467,28.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,hr_median_pct_sex_age_est_hrmax,LOWER_IS_MORE_FAVORABLE,76.67616358974358,72.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,hr_output_efficiency_proxy,HR 輸出效率（有限代理）,low_speed_ratio_avg,LOWER_IS_MORE_FAVORABLE,0.25849,20.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,behavior_weather_context_review_required_ratio,LOWER_IS_MORE_FAVORABLE,0.530864,16.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
9_1,9,weather_performance_maintenance_proxy,天候下表現維持（有限代理）,route_load_behavior_candidate_window_ratio,LOWER_IS_MORE_FAVORABLE,0.530864,16.0,AVAILABLE,"Descriptive CH6.5.5 personal activity performance radar-ready context only. Axis values are group-relative descriptive indices for visualization and review. They are not ability scores, ability ranks, ability classes, THCI scores, final hiking risk scores, route suitability scores, go/no-go decisions, medical diagnoses, or causality evidence. Missing axes remain INSUFFICIENT_EVIDENCE and are not zero-filled."
